,Measure,Parameters,Best r pars,MValue,Degree of Confidence,Accuracy,Precision,Recall,ROC
38,iancuSimilarity,8,"rj1=0.9999999999999999, rj2=0.7999999999999999",0.30584125304400445,0.7142055811047283,0.16543872639763052,0.16543872639763052,0.16543872639763052,0.47690521968181543
39,iancuSimilarity,9,"rj1=0.9999999999999999, rj2=0.6",0.7171912195036071,0.8740257015300997,0.24159570529433547,0.24159570529433547,0.24159570529433547,0.468191339873973
40,iancuSimilarity,10,"rj1=0.7, rj2=0.9999999999999999",0.7113056200171859,0.9584449647017731,0.25242502776749354,0.25242502776749354,0.25242502776749354,0.49436799680248134
41,iancuSimilarity,11,"rj1=0.8999999999999999, rj2=0.9999999999999999",0.21468603661920121,0.6775151730651301,0.21301369863013697,0.21301369863013697,0.21301369863013697,0.5360288052800357
42,iancuSimilarity,12,"rj1=0.6, rj2=0.6",0.7021375667612514,0.6944659510693416,0.14000370233246945,0.14000370233246945,0.14000370233246945,0.5085583733493397
43,iancuSimilarity,13,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.6664475717616176,0.8354550025250278,0.32436134764901886,0.32436134764901886,0.32436134764901886,0.49391588213712223
44,iancuSimilarity,14,"rj1=0.7999999999999999, rj2=0.6",0.5492325968376421,0.756972395716654,0.9064605701592005,0.9064605701592005,0.9064605701592005,0.5209042978767914
45,iancuSimilarity,15,"rj1=0.6, rj2=0.7999999999999999",0.4987973850326828,0.7886774353036498,0.21988152536097744,0.21988152536097744,0.21988152536097744,0.4941673085471103
46,iancuSimilarity,16,"rj1=0.7999999999999999, rj2=0.9999999999999999",0.755600811593088,0.9047844973598943,0.2565346168085894,0.2565346168085894,0.2565346168085894,0.49423313229803423
47,iancuSimilarity,17,"rj1=0.6, rj2=0.9999999999999999",0.6712089951850672,0.9368520037404509,0.3310995927434284,0.3310995927434284,0.3310995927434284,0.48533924860887456
48,iancuSimilarity,18,"rj1=0.8999999999999999, rj2=0.7999999999999999",0.4890987516341786,0.7704374726090032,0.90503517215846,0.90503517215846,0.90503517215846,0.5221058939437103
49,iancuSimilarity,19,"rj1=0.6, rj2=0.7999999999999999",0.4989955541443334,0.7886588767383091,0.21988152536097744,0.21988152536097744,0.21988152536097744,0.4941673085471103
50,iancuSimilarity,20,"rj1=0.7999999999999999, rj2=0.9999999999999999",0.7508672113019478,0.9118481766160358,0.2565346168085894,0.2565346168085894,0.2565346168085894,0.49423313229803423
51,songWangLeiXueSimilarity,-,"rj1=0.9999999999999999, rj2=0.6",1.1764206933229473,0.7038788565315681,0.25261014439096635,0.25261014439096635,0.25261014439096635,0.5589994559319834
52,intarapaiboonSimilarity,-,"rj1=0.8999999999999999, rj2=0.7999999999999999",-1175470.4516673482,0.7367413302449124,0.18320992225101815,0.18320992225101815,0.18320992225101815,0.46730429603454704
53,dengjiangFuSimilarity,-,"rj1=0.8999999999999999, rj2=0.7999999999999999",0.9798640878821567,0.739648383520365,0.18320992225101815,0.18320992225101815,0.18320992225101815,0.46730429603454704
54,nguyenSimilarity,-,"rj1=0.9999999999999999, rj2=0.7",0.9991538998524391,0.7053952407221235,0.21310625694187335,0.21310625694187335,0.21310625694187335,0.47140488046756096
55,chenChengLanSimilarity,-,"rj1=0.8999999999999999, rj2=0.7999999999999999",-101.18168929659586,0.7367292067947891,0.18320992225101815,0.18320992225101815,0.18320992225101815,0.46730429603454704
56,muthuKrishSimilarity,-,"rj1=0.9999999999999999, rj2=0.7",0.9729914448609422,0.742905861103434,0.28339503887449097,0.28339503887449097,0.28339503887449097,0.4614604412979274
