,Measure,Parameters,Best r pars,MValue,Degree of Confidence,Accuracy,Precision,Recall,ROC
36,iancuSimilarity,6,"rj1=0.9999999999999999, rj2=0.8999999999999999",0.48487766210859373,0.9241221526145328,0.7389043752272453,0.7389043752272453,0.7389043752272453,0.48200585464922235
37,iancuSimilarity,7,"rj1=0.7, rj2=0.9999999999999999",0.2742985243199663,0.7412737790526756,0.24451177635034135,0.24451177635034135,0.24451177635034135,0.6705312513341916
38,iancuSimilarity,8,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.341834060389454,0.8314406573013515,0.6031147739667919,0.6031147739667919,0.6031147739667919,0.44925023929664365
39,iancuSimilarity,9,"rj1=0.9999999999999999, rj2=0.8999999999999999",0.6741318499951421,0.8927571693622584,0.5137276289742656,0.5137276289742656,0.5137276289742656,0.39025468303530947
40,iancuSimilarity,10,"rj1=0.9999999999999999, rj2=0.8999999999999999",0.6596704037624277,0.753709829880143,0.5150951399830324,0.5150951399830324,0.5150951399830324,0.3985099256891066
41,iancuSimilarity,11,"rj1=0.7999999999999999, rj2=0.9999999999999999",0.19781283871858127,0.7280332585492368,0.18559164545711632,0.18559164545711632,0.18559164545711632,0.5153892821031345
42,iancuSimilarity,12,"rj1=0.7999999999999999, rj2=0.6",0.7690930574968521,0.7306523779471392,0.1802650183816103,0.1802650183816103,0.1802650183816103,0.5
43,iancuSimilarity,13,"rj1=0.7999999999999999, rj2=0.9999999999999999",0.6766960568518087,0.7130406877588686,0.618434129196461,0.618434129196461,0.618434129196461,0.4743793185488633
44,iancuSimilarity,14,"rj1=0.8999999999999999, rj2=0.7999999999999999",0.5120864203495845,0.7517634322300333,0.9006867854401486,0.9006867854401486,0.9006867854401486,0.5080837325511544
45,iancuSimilarity,15,"rj1=0.9999999999999999, rj2=0.8999999999999999",0.4992989679149679,0.8030960738604966,0.2678584414010423,0.2678584414010423,0.2678584414010423,0.38408264133805936
46,iancuSimilarity,16,"rj1=0.7999999999999999, rj2=0.9999999999999999",0.7555194850081428,0.6891804703449127,0.5402718862360119,0.5402718862360119,0.5402718862360119,0.3905588004115263
47,iancuSimilarity,17,"rj1=0.7999999999999999, rj2=0.9999999999999999",0.6682096879488496,0.73633655461928,0.6202318910839091,0.6202318910839091,0.6202318910839091,0.4809535888062541
48,iancuSimilarity,18,"rj1=0.9999999999999999, rj2=0.8999999999999999",0.4993658794449215,0.7514532348134904,0.8943925988769038,0.8943925988769038,0.8943925988769038,0.5111368263059065
49,iancuSimilarity,19,"rj1=0.9999999999999999, rj2=0.8999999999999999",0.4993025894090259,0.8030968895698694,0.2678584414010423,0.2678584414010423,0.2678584414010423,0.38408264133805936
50,iancuSimilarity,20,"rj1=0.7999999999999999, rj2=0.9999999999999999",0.7507007697246288,0.6812184409994126,0.5380236738981135,0.5380236738981135,0.5380236738981135,0.3888362819507275
51,songWangLeiXueSimilarity,-,"rj1=0.9999999999999999, rj2=0.9999999999999999",nan,nan,0.2179816587888337,0.2179816587888337,0.2179816587888337,0.5247955947678505
52,intarapaiboonSimilarity,-,"rj1=0.6, rj2=0.8999999999999999",-607420.4617530827,0.8382847135719519,0.5676564456833515,0.5676564456833515,0.5676564456833515,0.4028716971505305
53,dengjiangFuSimilarity,-,"rj1=0.6, rj2=0.8999999999999999",0.9896341810909677,0.8387672749190077,0.5676564456833515,0.5676564456833515,0.5676564456833515,0.4046364030328834
54,nguyenSimilarity,-,"rj1=0.8999999999999999, rj2=0.6",0.9996893214773106,0.8466608580773645,0.23102856219448148,0.23102856219448148,0.23102856219448148,0.41940140404053616
55,chenChengLanSimilarity,-,"rj1=0.6, rj2=0.8999999999999999",-46.380770985184,0.8383103290528003,0.5676564456833515,0.5676564456833515,0.5676564456833515,0.4046364030328834
56,muthuKrishSimilarity,-,"rj1=0.9999999999999999, rj2=0.7",0.9861446998333093,0.8432224340042334,0.6098654708520179,0.6098654708520179,0.6098654708520179,0.42693483800372256
